ts,user_id,country_id,site_id
2019/2/4 23:54,LC31D8,TL6,JSUUP
2019/2/4 23:54,LC34B0,XA7,N0OTG
2019/2/4 23:55,LC3DEA,TL6,N0OTG
2019/2/4 23:56,LC06C3,TL6,N0OTG
2019/2/4 23:56,LC06C3,TL6,N0OTG
2019/2/4 23:57,LC06C3,TL6,N0OTG
2019/2/5 0:12,LC34E3,TL6,N0OTG
2019/2/5 0:25,LC3B62,TL6,N0OTG
2019/2/5 0:32,LC315F,TL6,N0OTG
2019/2/5 0:36,LC3943,TL6,N0OTG
2019/2/5 0:36,LC3F7A,TL6,N0OTG
2019/2/5 0:42,LC338D,TL6,QGO3G
2019/2/5 0:47,LC376D,TL6,N0OTG
2019/2/5 0:49,LC376D,TL6,N0OTG
2019/2/5 0:50,LCC37E,HVQ,GVOFK
2019/2/5 0:51,LCC37E,HVQ,GVOFK
2019/2/5 0:52,LCF3C3,HVQ,GVOFK
2019/2/5 0:56,LC3DB5,TL6,QGO3G
2019/2/5 0:58,LC3B68,TL6,N0OTG
2019/2/5 1:05,LC319F,TL6,QGO3G
2019/2/5 1:06,LC3F65,HVQ,GVOFK
2019/2/5 1:07,LCC323,QLT,5NPAU
2019/2/5 1:07,LC3A98,TL6,N0OTG
2019/2/5 1:07,LC3F9E,TL6,QGO3G
2019/2/5 1:07,LC328C,TL6,QGO3G
2019/2/5 1:08,LC3C9F,TL6,N0OTG
2019/2/5 1:15,LC3A12,TL6,QGO3G
2019/2/5 1:16,LC3C6F,TL6,QGO3G
2019/2/5 1:18,LC386B,TL6,N0OTG
2019/2/5 1:24,LC38E1,TL6,N0OTG
2019/2/5 1:25,LC3D7C,NVV,N0OTG
2019/2/5 1:29,LCCC39,TL6,QGO3G
2019/2/5 1:39,LC3ACB,TL6,QGO3G
2019/2/5 1:40,LC3F79,TL6,QGO3G
2019/2/5 1:48,LC39B1,TL6,N0OTG
2019/2/5 1:50,LC3069,QLT,5NPAU
2019/2/5 1:50,LC3106,TL6,QGO3G
2019/2/5 1:53,LC3BE4,TL6,QGO3G
2019/2/5 1:55,LCCC39,TL6,QGO3G
2019/2/5 1:55,LC3ECE,TL6,N0OTG
2019/2/5 1:59,LC1C32,TL6,QGO3G
2019/2/5 2:05,LC3981,XA7,N0OTG
2019/2/5 2:10,LC3F41,TL6,QGO3G
2019/2/5 2:12,LC396B,TL6,QGO3G
2019/2/5 2:13,LC376D,TL6,N0OTG
2019/2/5 2:18,LC3533,TL6,N0OTG
2019/2/5 2:21,LC35AA,TL6,N0OTG
2019/2/5 2:24,LC31FC,XA7,N0OTG
2019/2/5 2:26,LC3E1E,TL6,QGO3G
2019/2/5 2:32,LC73C3,TL6,QGO3G
2019/2/5 2:33,LC73C3,TL6,QGO3G
2019/2/5 2:37,LC3A98,TL6,N0OTG
2019/2/5 2:39,LC39A9,TL6,N0OTG
2019/2/5 2:49,LC3999,TL6,N0OTG
2019/2/5 2:56,LC3714,TL6,N0OTG
2019/2/5 2:59,LC3706,TL6,N0OTG
2019/2/5 2:59,LC3999,TL6,N0OTG
2019/2/5 3:00,LC3BC7,XA7,N0OTG
2019/2/5 3:03,LC3873,TL6,N0OTG
2019/2/5 3:07,LC35BF,QLT,5NPAU
2019/2/5 3:07,LC3999,TL6,N0OTG
2019/2/5 3:13,LC352D,TL6,N0OTG
2019/2/5 3:15,LC333C,NVV,N0OTG
2019/2/5 3:21,LC3999,TL6,N0OTG
2019/2/5 3:22,LC3999,TL6,N0OTG
2019/2/5 3:29,LCC382,TL6,QGO3G
2019/2/5 3:31,LCFFC3,XA7,N0OTG
2019/2/5 3:34,LC3A79,TL6,QGO3G
2019/2/5 3:43,LC3074,TL6,N0OTG
2019/2/5 3:44,LC364F,XA7,N0OTG
2019/2/5 3:45,LC306A,TL6,N0OTG
2019/2/5 3:53,LCCFC3,TL6,N0OTG
2019/2/5 3:54,LC33A8,TL6,N0OTG
2019/2/5 3:55,LCCFC3,TL6,N0OTG
2019/2/5 3:56,LC32FD,TL6,N0OTG
2019/2/5 3:59,LC3669,NVV,N0OTG
2019/2/5 4:01,LCCFC3,TL6,N0OTG
2019/2/5 4:16,LC33A8,TL6,N0OTG
2019/2/5 4:20,LC3E9E,TL6,N0OTG
2019/2/5 4:22,LC3193,HVQ,3POLC
2019/2/5 4:23,LC3193,HVQ,3POLC
2019/2/5 4:26,LC30EA,NVV,N0OTG
2019/2/5 4:27,LC379A,TL6,N0OTG
2019/2/5 4:31,LC3C94,TL6,N0OTG
2019/2/5 4:39,LC3999,TL6,N0OTG
2019/2/5 4:53,LCFC3B,TL6,N0OTG
2019/2/5 4:55,LC3DA7,TL6,N0OTG
2019/2/5 4:59,LC3F21,NVV,N0OTG
2019/2/5 5:02,LC35E9,TL6,QGO3G
2019/2/5 5:08,LC382D,TL6,QGO3G
2019/2/5 5:10,LC3E43,TL6,N0OTG
2019/2/5 5:15,LC3428,TL6,N0OTG
2019/2/5 5:18,LCC3E0,XA7,N0OTG
2019/2/5 5:20,LCDC3A,TL6,N0OTG
2019/2/5 5:27,LC3999,TL6,N0OTG
2019/2/5 5:36,LC3906,TL6,3POLC
2019/2/5 5:38,LC3906,TL6,3POLC
2019/2/5 5:41,LC3FD1,XA7,N0OTG
2019/2/5 5:56,LC3292,TL6,QGO3G
2019/2/5 6:00,LC3292,TL6,QGO3G
2019/2/5 6:04,LC3274,TL6,N0OTG
2019/2/5 6:15,LC3135,QLT,5NPAU
2019/2/5 6:19,LC3FD1,XA7,N0OTG
2019/2/5 6:21,LC3B93,HVQ,GVOFK
2019/2/5 6:21,LC3A90,TL6,N0OTG
2019/2/5 6:35,LCC373,HVQ,3POLC
2019/2/5 6:36,LCC373,HVQ,3POLC
2019/2/5 6:54,LCC373,HVQ,3POLC
2019/2/5 6:54,LCC373,HVQ,3POLC
2019/2/5 7:48,LCC386,TL6,QGO3G
2019/2/5 8:49,LC3E8D,TL6,QGO3G
2019/2/5 8:50,LC320D,TL6,N0OTG
2019/2/5 9:03,LC3E12,QLT,5NPAU
2019/2/5 9:07,LC3F29,TL6,N0OTG
2019/2/5 9:08,LC3849,BDV,N0OTG
2019/2/5 9:09,LC3743,TL6,N0OTG
2019/2/5 9:09,LCC37B,BDV,5NPAU
2019/2/5 9:12,LC3837,K1R,N0OTG
2019/2/5 9:18,LC31DF,BDV,N0OTG
2019/2/5 9:27,LCC308,BDV,5NPAU
2019/2/5 9:28,LC3B39,BDV,5NPAU
2019/2/5 9:28,LC3B39,BDV,5NPAU
2019/2/5 9:37,LC3FF4,TL6,N0OTG
2019/2/5 9:53,LC37FC,QLT,5NPAU
2019/2/5 10:11,LC377D,QLT,5NPAU
2019/2/5 10:14,LC3ADB,QLT,5NPAU
2019/2/5 10:19,LC33C3,QLT,5NPAU
2019/2/5 10:22,LC3F7C,QLT,5NPAU
2019/2/5 10:27,LC3AA1,QLT,5NPAU
2019/2/5 10:32,LC3FD1,QLT,N0OTG
2019/2/5 10:33,LC340B,TL6,N0OTG
2019/2/5 10:36,LC35AF,BDV,5NPAU
2019/2/5 10:46,LC32A7,BDV,5NPAU
2019/2/5 10:48,LC35B2,QLT,5NPAU
2019/2/5 10:50,LCC3F5,QLT,5NPAU
2019/2/5 11:07,LC3B21,QLT,5NPAU
2019/2/5 11:12,LC3976,QLT,5NPAU
2019/2/5 11:16,LC39E5,QLT,5NPAU
2019/2/5 11:20,LC3B82,TL6,QGO3G
2019/2/5 11:21,LCC3DA,QLT,5NPAU
2019/2/5 11:27,LC3A59,TL6,N0OTG
2019/2/5 11:35,LC3773,QLT,N0OTG
2019/2/5 11:38,LC3A59,TL6,N0OTG
2019/2/5 11:38,LC320A,BDV,5NPAU
2019/2/5 11:41,LC3BCD,K1R,3POLC
2019/2/5 11:41,LC31EA,BDV,5NPAU
2019/2/5 11:42,LC3252,BDV,5NPAU
2019/2/5 11:43,LC3BD0,BDV,5NPAU
2019/2/5 11:46,LC3A59,TL6,N0OTG
2019/2/5 11:47,LC3A59,TL6,N0OTG
2019/2/5 12:16,LC3268,QLT,5NPAU
2019/2/5 12:16,LC3E4B,BDV,N0OTG
2019/2/5 12:17,LC3E39,BDV,5NPAU
2019/2/5 12:22,LC8DC3,BDV,5NPAU
2019/2/5 12:24,LC3D1D,QLT,5NPAU
2019/2/5 12:27,LC57C3,XA7,N0OTG
2019/2/5 12:28,LC3B03,XA7,N0OTG
2019/2/5 12:29,LC31BE,BDV,5NPAU
2019/2/5 12:29,LC38A0,TL6,QGO3G
2019/2/5 12:34,LC3B2A,BDV,5NPAU
2019/2/5 12:34,LC3B2A,BDV,5NPAU
2019/2/5 12:34,LC3B2A,BDV,5NPAU
2019/2/5 12:35,LC3B2A,BDV,5NPAU
2019/2/5 12:36,LC3B2A,BDV,5NPAU
2019/2/5 12:37,LC38A0,TL6,QGO3G
2019/2/5 12:45,LC3B6F,TL6,N0OTG
2019/2/5 12:48,LC3A98,TL6,N0OTG
2019/2/5 12:53,LC334D,TL6,N0OTG
2019/2/5 13:01,LC3EFB,TL6,QGO3G
2019/2/5 13:02,LC3EFB,TL6,QGO3G
2019/2/5 13:08,LC3A59,TL6,N0OTG
2019/2/5 13:10,LC3A59,TL6,N0OTG
2019/2/5 13:10,LC3A59,TL6,N0OTG
2019/2/5 13:11,LC3A59,TL6,N0OTG
2019/2/5 13:11,LC3A59,TL6,N0OTG
2019/2/5 13:11,LC3A59,TL6,N0OTG
2019/2/5 13:12,LC3A59,TL6,N0OTG
2019/2/5 13:13,LC3A59,TL6,N0OTG
2019/2/5 13:13,LC3A59,TL6,N0OTG
2019/2/5 13:13,LC3A59,TL6,N0OTG
2019/2/5 13:14,LC3A59,TL6,N0OTG
2019/2/5 13:14,LC3A59,TL6,N0OTG
2019/2/5 13:14,LC3A59,TL6,N0OTG
2019/2/5 13:26,LCC38F,TL6,QGO3G
2019/2/5 13:28,LC3A3C,TL6,QGO3G
2019/2/5 13:31,LC3FC6,BDV,5NPAU
2019/2/5 13:37,LC3849,QLT,5NPAU
2019/2/5 13:38,LC3A82,BDV,5NPAU
2019/2/5 13:38,LC3A82,BDV,5NPAU
2019/2/5 13:38,LC3A82,BDV,5NPAU
2019/2/5 13:39,LC3366,TL6,N0OTG
2019/2/5 13:40,LC3DAE,QLT,5NPAU
2019/2/5 13:40,LC3A82,BDV,5NPAU
2019/2/5 13:43,LC3A82,BDV,5NPAU
2019/2/5 13:47,LC4EC3,BDV,5NPAU
2019/2/5 13:47,LC3841,QLT,5NPAU
2019/2/5 13:50,LC3045,TL6,QGO3G
2019/2/5 13:59,LC3132,TL6,QGO3G
2019/2/5 14:07,LC47C3,TL6,QGO3G
2019/2/5 14:09,LCCFC3,TL6,N0OTG
2019/2/5 14:10,LCCFC3,TL6,N0OTG
2019/2/5 14:11,LC351E,QLT,5NPAU
2019/2/5 14:11,LC31B5,QLT,N0OTG
2019/2/5 14:11,LC351E,QLT,5NPAU
2019/2/5 14:17,LC3A13,TL6,QGO3G
2019/2/5 14:19,LC351E,QLT,5NPAU
2019/2/5 14:21,LC3ACF,NVV,N0OTG
2019/2/5 14:37,LC301D,TL6,N0OTG
2019/2/5 14:42,LC3D0A,QLT,N0OTG
2019/2/5 14:44,LC3D35,TL6,QGO3G
2019/2/5 14:47,LC3D35,TL6,QGO3G
2019/2/5 14:51,LC3348,TL6,N0OTG
2019/2/5 14:54,LC354B,QLT,5NPAU
2019/2/5 14:54,LC3198,BDV,5NPAU
2019/2/5 14:54,LC2C36,BDV,N0OTG
2019/2/5 15:03,LC3553,TL6,N0OTG
2019/2/5 15:03,LC3B9B,BDV,5NPAU
2019/2/5 15:07,LC3799,BDV,5NPAU
2019/2/5 15:10,LC3017,TL6,QGO3G
2019/2/5 15:13,LC3841,QLT,5NPAU
2019/2/5 15:14,LC37CD,XA7,N0OTG
2019/2/5 15:20,LCBC3E,HVQ,GVOFK
2019/2/5 15:22,LC3596,TL6,N0OTG
2019/2/5 15:25,LC397A,QLT,5NPAU
2019/2/5 15:25,LC3F57,TL6,QGO3G
2019/2/5 15:29,LC3C09,TL6,QGO3G
2019/2/5 15:32,LC3DB6,BDV,5NPAU
2019/2/5 15:32,LC3DB6,BDV,5NPAU
2019/2/5 15:33,LC30FC,TL6,N0OTG
2019/2/5 15:39,LC8C31,TL6,QGO3G
2019/2/5 15:39,LC30CF,BDV,N0OTG
2019/2/5 15:40,LC3385,TL6,N0OTG
2019/2/5 15:40,LC38D1,BDV,N0OTG
2019/2/5 15:45,LC3AA2,TL6,N0OTG
2019/2/5 16:03,LC3C5B,TL6,QGO3G
2019/2/5 16:04,LC35EF,QLT,5NPAU
2019/2/5 16:09,LC389A,BDV,5NPAU
2019/2/5 16:11,LC08C3,BDV,5NPAU
2019/2/5 16:12,LCC38F,BDV,5NPAU
2019/2/5 16:13,LC3147,HVQ,3POLC
2019/2/5 16:14,LC3D75,TL6,QGO3G
2019/2/5 16:14,LC3147,HVQ,3POLC
2019/2/5 16:19,LC35DE,TL6,N0OTG
2019/2/5 16:21,LC3842,HVQ,3POLC
2019/2/5 16:23,LC3385,TL6,N0OTG
2019/2/5 16:24,LC3842,HVQ,3POLC
2019/2/5 16:39,LC3BDA,QLT,5NPAU
2019/2/5 16:45,LC316F,QLT,N0OTG
2019/2/5 16:48,LCA4C3,BDV,N0OTG
2019/2/5 16:51,LC3A85,TL6,QGO3G
2019/2/5 16:56,LC38CC,BDV,N0OTG
2019/2/5 16:57,LC3A34,QLT,5NPAU
2019/2/5 16:58,LC3EA7,TL6,N0OTG
2019/2/5 16:59,LC31A5,QLT,5NPAU
2019/2/5 17:00,LC3C6C,TL6,QGO3G
2019/2/5 17:03,LC3A23,QLT,5NPAU
2019/2/5 17:06,LCC35A,QLT,5NPAU
2019/2/5 17:10,LC3CB6,QLT,5NPAU
2019/2/5 17:11,LC3332,TL6,QGO3G
2019/2/5 17:15,LC34E8,TL6,QGO3G
2019/2/5 17:19,LC30C3,TL6,QGO3G
2019/2/5 17:20,LC3226,BDV,5NPAU
2019/2/5 17:21,LC366B,TL6,QGO3G
2019/2/5 17:25,LC348F,TL6,QGO3G
2019/2/5 17:27,LC37ED,QLT,5NPAU
2019/2/5 17:27,LC3A8A,QLT,5NPAU
2019/2/5 17:29,LC34BC,QLT,5NPAU
2019/2/5 17:30,LC392F,BDV,5NPAU
2019/2/5 17:32,LCAC30,QLT,5NPAU
2019/2/5 17:35,LC353F,TL6,QGO3G
2019/2/5 17:36,LC390D,QLT,5NPAU
2019/2/5 17:37,LC3B28,BDV,5NPAU
2019/2/5 17:39,LC3BC8,QLT,5NPAU
2019/2/5 17:40,LC3430,QLT,5NPAU
2019/2/5 17:41,LC3A8B,TL6,N0OTG
2019/2/5 17:42,LCC392,QLT,5NPAU
2019/2/5 17:43,LCC392,QLT,5NPAU
2019/2/5 17:43,LCC392,QLT,5NPAU
2019/2/5 17:45,LC3430,QLT,5NPAU
2019/2/5 17:47,LC3A76,TL6,N0OTG
2019/2/5 17:47,LC3D06,TL6,N0OTG
2019/2/5 17:48,LC3C9D,TL6,N0OTG
2019/2/5 17:49,LC3592,QLT,5NPAU
2019/2/5 17:50,LC3C48,BDV,5NPAU
2019/2/5 17:52,LC8C3C,BDV,5NPAU
2019/2/5 17:55,LCC392,QLT,5NPAU
2019/2/5 17:58,LC3004,BDV,5NPAU
2019/2/5 18:00,LC32C6,QLT,5NPAU
2019/2/5 18:00,LC3DEA,TL6,QGO3G
2019/2/5 18:02,LCEC30,BDV,5NPAU
2019/2/5 18:03,LC320F,QLT,5NPAU
2019/2/5 18:03,LC3711,BDV,5NPAU
2019/2/5 18:04,LC355B,QLT,5NPAU
2019/2/5 18:06,LC32F5,TL6,N0OTG
2019/2/5 18:07,LC3EF9,QLT,5NPAU
2019/2/5 18:16,LC31A8,TL6,N0OTG
2019/2/5 18:17,LC30A4,BDV,N0OTG
2019/2/5 18:17,LC3D4C,BDV,5NPAU
2019/2/5 18:19,LC3A84,QLT,5NPAU
2019/2/5 18:20,LC37F3,QLT,5NPAU
2019/2/5 18:21,LCC392,QLT,5NPAU
2019/2/5 18:22,LCC392,QLT,5NPAU
2019/2/5 18:22,LC330D,XA7,N0OTG
2019/2/5 18:24,LC3926,QLT,5NPAU
2019/2/5 18:24,LCCFC3,TL6,N0OTG
2019/2/5 18:24,LC3019,BDV,5NPAU
2019/2/5 18:25,LC352E,QLT,5NPAU
2019/2/5 18:27,LC3FA9,QLT,5NPAU
2019/2/5 18:27,LC3030,QLT,5NPAU
2019/2/5 18:29,LC3F2B,TL6,N0OTG
2019/2/5 18:29,LC2C3A,QLT,5NPAU
2019/2/5 18:32,LC42C3,QLT,5NPAU
2019/2/5 18:33,LC0DC3,HVQ,GVOFK
2019/2/5 18:39,LC3453,QLT,5NPAU
2019/2/5 18:41,LC3A84,BDV,5NPAU
2019/2/5 18:41,LC3662,TL6,QGO3G
2019/2/5 18:42,LC3C57,BDV,5NPAU
2019/2/5 18:50,LCC356,BDV,5NPAU
2019/2/5 18:53,LC3F91,QLT,5NPAU
2019/2/5 18:54,LC3D5E,TL6,QGO3G
2019/2/5 18:54,LC32E3,BDV,5NPAU
2019/2/5 18:55,LC31A5,QLT,5NPAU
2019/2/5 18:58,LC32F1,QLT,5NPAU
2019/2/5 18:59,LC367A,TL6,QGO3G
2019/2/5 19:02,LC398A,QLT,5NPAU
2019/2/5 19:03,LC300D,BDV,5NPAU
2019/2/5 19:03,LC3FDA,XA7,N0OTG
2019/2/5 19:06,LC3AC7,BDV,N0OTG
2019/2/5 19:06,LC07C3,BDV,5NPAU
2019/2/5 19:06,LC330D,QLT,5NPAU
2019/2/5 19:07,LC3A4E,QLT,5NPAU
2019/2/5 19:09,LC363E,BDV,5NPAU
2019/2/5 19:09,LC363E,BDV,5NPAU
2019/2/5 19:09,LC363E,BDV,5NPAU
2019/2/5 19:09,LC7C32,QLT,5NPAU
2019/2/5 19:12,LC3973,BDV,5NPAU
2019/2/5 19:12,LC39CE,BDV,5NPAU
2019/2/5 19:12,LC3CF0,QLT,5NPAU
2019/2/5 19:12,LC3973,BDV,5NPAU
2019/2/5 19:12,LC3973,BDV,5NPAU
2019/2/5 19:12,LC3973,BDV,5NPAU
2019/2/5 19:12,LC3973,BDV,5NPAU
2019/2/5 19:12,LC3973,BDV,5NPAU
2019/2/5 19:13,LC3A3B,BDV,5NPAU
2019/2/5 19:13,LC3CF0,QLT,5NPAU
2019/2/5 19:15,LC368B,QLT,5NPAU
2019/2/5 19:16,LC3B0D,QLT,5NPAU
2019/2/5 19:19,LC341B,QLT,5NPAU
2019/2/5 19:20,LC3DC8,QLT,5NPAU
2019/2/5 19:21,LC3CD0,QLT,5NPAU
2019/2/5 19:25,LC3620,QLT,5NPAU
2019/2/5 19:28,LCC30C,QLT,N0OTG
2019/2/5 19:29,LC3823,QLT,5NPAU
2019/2/5 19:30,LCCFC3,BDV,5NPAU
2019/2/5 19:31,LC3954,BDV,N0OTG
2019/2/5 19:33,LC4C37,BDV,5NPAU
2019/2/5 19:34,LC3EDF,TL6,QGO3G
2019/2/5 19:34,LC3D80,TL6,N0OTG
2019/2/5 19:37,LC348A,BDV,5NPAU
2019/2/5 19:38,LC3F5F,QLT,5NPAU
2019/2/5 19:39,LC3BE3,TL6,N0OTG
2019/2/5 19:39,LC5CC3,BDV,5NPAU
2019/2/5 19:40,LC3C9B,TL6,QGO3G
2019/2/5 19:42,LC341B,QLT,5NPAU
2019/2/5 19:44,LC308E,QLT,5NPAU
2019/2/5 19:44,LC3331,BDV,5NPAU
2019/2/5 19:44,LC3DFA,BDV,5NPAU
2019/2/5 19:50,LC360F,QLT,5NPAU
2019/2/5 19:51,LC352D,QLT,5NPAU
2019/2/5 19:51,LC3D6F,BDV,N0OTG
2019/2/5 19:52,LCC339,QLT,5NPAU
2019/2/5 19:53,LC34AA,BDV,N0OTG
2019/2/5 19:57,LC30D7,QLT,N0OTG
2019/2/5 19:58,LC38A9,BDV,5NPAU
2019/2/5 20:00,LCC39E,QLT,5NPAU
2019/2/5 20:00,LC3794,TL6,N0OTG
2019/2/5 20:01,LC3F35,BDV,5NPAU
2019/2/5 20:05,LC3F4A,QLT,5NPAU
2019/2/5 20:06,LC3E01,QLT,N0OTG
2019/2/5 20:07,LC314B,QLT,5NPAU
2019/2/5 20:08,LC38BA,BDV,5NPAU
2019/2/5 20:11,LC3745,BDV,5NPAU
2019/2/5 20:13,LC31AF,QLT,5NPAU
2019/2/5 20:16,LC3721,XA7,N0OTG
2019/2/5 20:16,LC33A4,QLT,5NPAU
2019/2/5 20:16,LC39F9,BDV,N0OTG
2019/2/5 20:20,LC3F18,BDV,5NPAU
2019/2/5 20:21,LCD1C3,TL6,QGO3G
2019/2/5 20:22,LC3A32,BDV,N0OTG
2019/2/5 20:22,LC3427,TL6,N0OTG
2019/2/5 20:22,LC3BC0,BDV,5NPAU
2019/2/5 20:23,LCC363,BDV,N0OTG
2019/2/5 20:24,LCC363,BDV,N0OTG
2019/2/5 20:26,LC3721,XA7,N0OTG
2019/2/5 20:28,LC4C3D,BDV,5NPAU
2019/2/5 20:29,LC3FAE,TL6,QGO3G
2019/2/5 20:29,LC3FA7,BDV,5NPAU
2019/2/5 20:32,LC3CB4,BDV,5NPAU
2019/2/5 20:32,LC3E01,QLT,5NPAU
2019/2/5 20:33,LC94C3,QLT,5NPAU
2019/2/5 20:38,LCECC3,QLT,5NPAU
2019/2/5 20:43,LC3464,TL6,N0OTG
2019/2/5 20:44,LC33C0,QLT,5NPAU
2019/2/5 20:46,LC3464,TL6,N0OTG
2019/2/5 20:48,LC3058,QLT,5NPAU
2019/2/5 20:52,LC35D3,BDV,N0OTG
2019/2/5 20:55,LC3CB4,BDV,5NPAU
2019/2/5 20:55,LC389F,TL6,N0OTG
2019/2/5 20:57,LCC396,BDV,5NPAU
2019/2/5 20:58,LC3CB4,BDV,5NPAU
2019/2/5 20:59,LCDC31,BDV,5NPAU
2019/2/5 20:59,LC3432,BDV,5NPAU
2019/2/5 21:08,LC3AA4,QLT,5NPAU
2019/2/5 21:09,LC3F70,BDV,5NPAU
2019/2/5 21:11,LC39C4,BDV,N0OTG
2019/2/5 21:14,LCDAC3,TL6,QGO3G
2019/2/5 21:17,LC3590,QLT,5NPAU
2019/2/5 21:24,LC3D25,BDV,N0OTG
2019/2/5 21:25,LC3CDA,TL6,QGO3G
2019/2/5 21:32,LC38DA,TL6,5NPAU
2019/2/5 21:32,LC38DA,TL6,5NPAU
2019/2/5 21:32,LC38DA,TL6,5NPAU
2019/2/5 21:33,LC38DA,TL6,5NPAU
2019/2/5 21:33,LC38DA,TL6,5NPAU
2019/2/5 21:33,LC38DA,TL6,5NPAU
2019/2/5 21:33,LC38DA,TL6,5NPAU
2019/2/5 21:34,LC3B44,QLT,5NPAU
2019/2/5 21:34,LC32F1,BDV,5NPAU
2019/2/5 21:37,LC3870,TL6,QGO3G
2019/2/5 21:38,LC352F,BDV,5NPAU
2019/2/5 21:44,LC3FFD,QLT,5NPAU
2019/2/5 21:53,LC3AC8,QLT,5NPAU
2019/2/5 21:59,LC3A98,TL6,N0OTG
2019/2/5 21:59,LC52C3,TL6,N0OTG
2019/2/5 22:00,LC3BF3,BDV,N0OTG
2019/2/5 22:05,LC30B3,XA7,N0OTG
2019/2/5 22:07,LC366E,TL6,N0OTG
2019/2/5 22:08,LC7C3B,QLT,5NPAU
2019/2/5 22:10,LC3486,TL6,N0OTG
2019/2/5 22:12,LC3D82,TL6,N0OTG
2019/2/5 22:13,LC33F6,QLT,5NPAU
2019/2/5 22:20,LC3FE0,BDV,N0OTG
2019/2/5 22:22,LC3782,QLT,N0OTG
2019/2/5 22:22,LC3FC7,TL6,N0OTG
2019/2/5 22:23,LC39FE,TL6,N0OTG
2019/2/5 22:23,LC3A98,TL6,N0OTG
2019/2/5 22:25,LC3C02,BDV,5NPAU
2019/2/5 22:26,LC3F09,BDV,5NPAU
2019/2/5 22:26,LC3A1C,TL6,N0OTG
2019/2/5 22:31,LC3DB6,BDV,5NPAU
2019/2/5 22:32,LC38AF,TL6,N0OTG
2019/2/5 22:33,LC39C3,BDV,5NPAU
2019/2/5 22:33,LC0C32,TL6,QGO3G
2019/2/5 22:38,LC3ACF,TL6,N0OTG
2019/2/5 22:39,LC4C39,BDV,5NPAU
2019/2/5 22:46,LC3AB9,TL6,QGO3G
2019/2/5 22:51,LC3875,HVQ,GVOFK
2019/2/5 22:54,LC36DE,BDV,5NPAU
2019/2/5 22:56,LC35D9,TL6,QGO3G
2019/2/5 23:00,LC35D9,TL6,QGO3G
2019/2/5 23:00,LC3E78,TL6,N0OTG
2019/2/5 23:13,LC381E,TL6,QGO3G
2019/2/5 23:16,LC3272,TL6,N0OTG
2019/2/5 23:18,LC3590,QLT,5NPAU
2019/2/5 23:23,LC3B44,TL6,EUZ/Q
2019/2/5 23:23,LC3207,BDV,5NPAU
2019/2/5 23:25,LC35D9,TL6,QGO3G
2019/2/5 23:27,LC35D9,TL6,QGO3G
2019/2/5 23:29,LC9C37,TL6,QGO3G
2019/2/5 23:30,LC33DA,QLT,5NPAU
2019/2/5 23:35,LC62C3,TL6,N0OTG
2019/2/5 23:35,LC35E0,TL6,QGO3G
2019/2/5 23:44,LC36FC,TL6,N0OTG
2019/2/5 23:54,LC3498,TL6,QGO3G
2019/2/5 23:56,LCB0C3,TL6,N0OTG
2019/2/5 23:59,LC35AA,TL6,N0OTG
2019/2/6 0:06,LC3B69,QLT,5NPAU
2019/2/6 0:09,LC3B7F,BDV,5NPAU
2019/2/6 0:10,LC36DA,TL6,QGO3G
2019/2/6 0:18,LCC365,XA7,N0OTG
2019/2/6 0:19,LC38B7,TL6,N0OTG
2019/2/6 0:20,LC34D4,BDV,3POLC
2019/2/6 0:25,LC31EF,BDV,N0OTG
2019/2/6 0:31,LC3B61,TL6,N0OTG
2019/2/6 0:39,LC3366,TL6,N0OTG
2019/2/6 0:42,LCEDC3,BDV,5NPAU
2019/2/6 0:47,LC3EE7,TL6,N0OTG
2019/2/6 0:48,LC3366,TL6,N0OTG
2019/2/6 0:56,LC35D1,TL6,N0OTG
2019/2/6 1:06,LC3EFE,BDV,5NPAU
2019/2/6 1:11,LC30A0,TL6,N0OTG
2019/2/6 1:21,LC30FE,QLT,5NPAU
2019/2/6 1:23,LC3404,TL6,N0OTG
2019/2/6 1:28,LC3213,QLT,5NPAU
2019/2/6 1:28,LC3213,QLT,5NPAU
2019/2/6 1:29,LC3213,QLT,5NPAU
2019/2/6 1:29,LC3213,QLT,5NPAU
2019/2/6 1:29,LC3213,QLT,5NPAU
2019/2/6 1:31,LC3213,QLT,5NPAU
2019/2/6 1:31,LC3213,QLT,5NPAU
2019/2/6 1:32,LC36A7,XA7,N0OTG
2019/2/6 1:52,LC3D18,TL6,N0OTG
2019/2/6 1:54,LC3905,TL6,N0OTG
2019/2/6 2:00,LC30EC,TL6,N0OTG
2019/2/6 2:00,LC3999,TL6,N0OTG
2019/2/6 2:04,LC32C3,TL6,N0OTG
2019/2/6 2:17,LC3DB6,XA7,N0OTG
2019/2/6 2:23,LC34F1,TL6,N0OTG
2019/2/6 2:24,LC376D,TL6,N0OTG
2019/2/6 2:26,LC38D4,TL6,N0OTG
2019/2/6 2:29,LC32E5,TL6,QGO3G
2019/2/6 2:36,LC9EC3,TL6,QGO3G
2019/2/6 2:40,LC37E7,TL6,QGO3G
2019/2/6 2:44,LC30FB,TL6,N0OTG
2019/2/6 2:45,LCFC32,TL6,N0OTG
2019/2/6 2:46,LC06C3,TL6,N0OTG
2019/2/6 2:46,LC06C3,TL6,N0OTG
2019/2/6 2:47,LC06C3,TL6,N0OTG
2019/2/6 2:49,LC06C3,TL6,N0OTG
